Pokémon,Sentiment,Sentiment_stemmed,Type,HP,Attack,Defense,SpAtk,SpDef,Speed,Total,Generation,Legendary,Tokens,Tokens_stemmed
Nidoran♂,5.417288135593221,5.353265306122449,Poison,46,57,40,40,40,50,273,I,None,"['nidoran♂', 'small', 'quadruped', 'rodent-like', 'pokémon', 'pinkish', 'purple', 'darker', 'patches', 'large', 'spiny', 'ears', 'teal', 'insides', 'oversized', 'front', 'teeth', 'red', 'eyes', 'back', 'covered', 'three', 'lines', 'large', 'spines', 'release', 'potent', 'poisons', 'threatened', 'center', 'line', 'spines', 'taller', 'two', 'size', 'long', 'pointed', 'horn', 'forehead', 'indicative', 'strength', 'venom', 'nidoran♂', 'exclusively', 'male', 'pokémon', 'p|nidoran♀', 'female', 'counterpart', 'nidoran♂', 'constantly', 'listens', 'sounds', 'approaching', 'enemies', 'large', 'ears', 'said', 'ears', 'unique', 'muscles', 'allow', 'moved', 'direction', 'even', 'slightest', 'sound', 'escape', 'nidoran♂', 'notice', 'order', 'listen', 'distant', 'locations', 'flaps', 'ears', 'like', 'wings', 'angry', 'extends', 'toxic', 'spikes', 'charges', 'stabbing', 'horn', 'inject', 'poison', 'nidoran♂', 'lives', 'open', 'spaces', 'savannas', 'plains']","['nidoran♂', 'small', 'quadrup', 'rodent-lik', 'pokémon', 'pinkish', 'purpl', 'darker', 'patch', 'larg', 'spini', 'ear', 'teal', 'insid', 'overs', 'front', 'teeth', 'red', 'eye', 'back', 'cover', 'three', 'line', 'larg', 'spine', 'releas', 'potent', 'poison', 'threaten', 'center', 'line', 'spine', 'taller', 'two', 'size', 'long', 'point', 'horn', 'forehead', 'indic', 'strength', 'venom', 'nidoran♂', 'exclus', 'male', 'pokémon', 'p|nidoran♀', 'femal', 'counterpart', 'nidoran♂', 'constantli', 'listen', 'sound', 'approach', 'enemi', 'larg', 'ear', 'said', 'ear', 'uniqu', 'muscl', 'allow', 'move', 'direct', 'even', 'slightest', 'sound', 'escap', 'nidoran♂', 'notic', 'order', 'listen', 'distant', 'locat', 'flap', 'ear', 'like', 'wing', 'angri', 'extend', 'toxic', 'spike', 'charg', 'stab', 'horn', 'inject', 'poison', 'nidoran♂', 'live', 'open', 'space', 'savanna', 'plain']"
Flygon,5.752931034482763,5.666599999999999,"('Dragon', 'Ground')",80,100,80,80,80,100,520,III,None,"['flygon', 'resembles', 'slightly', 'insectoid', 'bipedal', 'dragon', 'primarily', 'light', 'green', 'pair', 'large', 'rhombus-shaped', 'wings', 'red', 'trim', 'toeless', 'hind', 'legs', 'skinny', 'arms', 'three-clawed', 'hands', 'tail', 'several', 'dark', 'green', 'stripes', 'three', 'small', 'green', 'rhombus', 'shapes', 'red', 'trims', 'end', 'large', 'eyes', 'pair', 'green', 'antennae', 'point', 'back', 'eyes', 'red', 'covers', 'prevent', 'sand', 'getting', 'eyes', 'wings', 'kicks', 'sandstorms', 'hide', 'wings', 'make', 'singing', 'sound', 'flapped', 'earning', 'flygon', 'name', 'desert', 'spirit', 'uses', 'unique', 'ability', 'attract', 'prey', 'stranding', 'attacks', 'flygon', 'lives', 'desert', 'works', 'together', 'krookodile', 'searching', 'food']","['flygon', 'resembl', 'slightli', 'insectoid', 'biped', 'dragon', 'primarili', 'light', 'green', 'pair', 'larg', 'rhombus-shap', 'wing', 'red', 'trim', 'toeless', 'hind', 'leg', 'skinni', 'arm', 'three-claw', 'hand', 'tail', 'sever', 'dark', 'green', 'stripe', 'three', 'small', 'green', 'rhombu', 'shape', 'red', 'trim', 'end', 'larg', 'eye', 'pair', 'green', 'antenna', 'point', 'back', 'eye', 'red', 'cover', 'prevent', 'sand', 'get', 'eye', 'wing', 'kick', 'sandstorm', 'hide', 'wing', 'make', 'sing', 'sound', 'flap', 'earn', 'flygon', 'name', 'desert', 'spirit', 'use', 'uniqu', 'abil', 'attract', 'prey', 'strand', 'attack', 'flygon', 'live', 'desert', 'work', 'togeth', 'krookodil', 'search', 'food']"
Cacnea,5.62909090909091,5.517101449275362,Grass,50,85,40,85,40,35,335,III,None,"['cacnea', 'green', 'bipedal', 'pokémon', 'round', 'body', 'cactus-like', 'striations', 'dark', 'green', 'rhombus', 'shape', 'face', 'six', 'dark', 'green', 'rhombus', 'shapes', 'ring', 'around', 'waist', 'dark', 'circles', 'around', 'eyes', 'mouth', 'composed', 'several', 'similar', 'circles', 'two', 'dark', 'green', 'spikes', 'side', 'head', 'along', 'yellow', 'flower', 'bud', 'top', 'head', 'two', 'club-like', 'arms', 'ringed', 'dark', 'green', 'spikes', 'two', 'stubby', 'legs', 'dark', 'green', 'conical', 'cacnea', 'uses', 'thorny', 'arms', 'like', 'hammers', 'attack', 'opponents', 'thorns', 'allow', 'use', 'former', 'signature', 'move', 'needle', 'arm', 'able', 'live', 'deserts', 'days', 'without', 'water', 'due', 'body', 'able', 'store', 'moisture', 'beauty', 'fragrance', 'yellow', 'flower', 'depend', 'harshness', 'environment', 'flower', 'releases', 'strong', 'aroma', 'attract', 'prey', 'prey', 'approaches', 'cacnea', 'shoots', 'sharp', 'thorns', 'bring']","['cacnea', 'green', 'biped', 'pokémon', 'round', 'bodi', 'cactus-lik', 'striation', 'dark', 'green', 'rhombu', 'shape', 'face', 'six', 'dark', 'green', 'rhombu', 'shape', 'ring', 'around', 'waist', 'dark', 'circl', 'around', 'eye', 'mouth', 'compos', 'sever', 'similar', 'circl', 'two', 'dark', 'green', 'spike', 'side', 'head', 'along', 'yellow', 'flower', 'bud', 'top', 'head', 'two', 'club-lik', 'arm', 'ring', 'dark', 'green', 'spike', 'two', 'stubbi', 'leg', 'dark', 'green', 'conic', 'cacnea', 'use', 'thorni', 'arm', 'like', 'hammer', 'attack', 'oppon', 'thorn', 'allow', 'use', 'former', 'signatur', 'move', 'needl', 'arm', 'abl', 'live', 'desert', 'day', 'without', 'water', 'due', 'bodi', 'abl', 'store', 'moistur', 'beauti', 'fragranc', 'yellow', 'flower', 'depend', 'harsh', 'environ', 'flower', 'releas', 'strong', 'aroma', 'attract', 'prey', 'prey', 'approach', 'cacnea', 'shoot', 'sharp', 'thorn', 'bring']"
Cacturne,5.532424242424244,5.571551724137932,"('Dark', 'Grass')",70,115,60,115,60,55,475,III,None,"['cacturne', 'humanoid', 'bipedal', 'pokémon', 'resembles', 'green', 'scarecrow', 'made', 'cacti', 'face', 'two', 'eye', 'holes', 'yellow', 'eyes', 'seen', 'six', 'smaller', 'holes', 'representing', 'grinning', 'mouth', 'numerous', 'spikes', 'along', 'length', 'arms', 'legs', 'around', 'neck', 'pattern', 'green', 'rhombi', 'extends', 'front', 'body', 'female', 'large', 'dark', 'green', 'rhombus', 'smaller', 'one', 'male', 'three', 'small', 'dark', 'green', 'rhombi', 'triangular', 'dark', 'green', 'feature', 'head', 'resembles', 'hat', 'spiky', 'tips', 'cacturne', 'nocturnal', 'pokémon', 'rarely', 'moves', 'day', 'allows', 'hold', 'moisture', 'night', 'searches', 'prey', 'follows', 'travelers', 'become', 'exhausted', 'lived', 'deserts', 'long', 'blood', 'transformed', 'sand', 'thorny', 'arms', 'able', 'use', 'former', 'signature', 'move', 'needle', 'arm']","['cacturn', 'humanoid', 'biped', 'pokémon', 'resembl', 'green', 'scarecrow', 'made', 'cacti', 'face', 'two', 'eye', 'hole', 'yellow', 'eye', 'seen', 'six', 'smaller', 'hole', 'repres', 'grin', 'mouth', 'numer', 'spike', 'along', 'length', 'arm', 'leg', 'around', 'neck', 'pattern', 'green', 'rhombi', 'extend', 'front', 'bodi', 'femal', 'larg', 'dark', 'green', 'rhombu', 'smaller', 'one', 'male', 'three', 'small', 'dark', 'green', 'rhombi', 'triangular', 'dark', 'green', 'featur', 'head', 'resembl', 'hat', 'spiki', 'tip', 'cacturn', 'nocturn', 'pokémon', 'rare', 'move', 'day', 'allow', 'hold', 'moistur', 'night', 'search', 'prey', 'follow', 'travel', 'becom', 'exhaust', 'live', 'desert', 'long', 'blood', 'transform', 'sand', 'thorni', 'arm', 'abl', 'use', 'former', 'signatur', 'move', 'needl', 'arm']"
Swablu,5.82462962962963,5.993673469387754,"('Flying', 'Normal')",45,40,60,40,75,50,310,III,None,"['swablu', 'avian', 'pokémon', 'round', 'blue', 'body', 'since', 'discernible', 'neck', 'body', 'appears', 'head', 'two', 'long', 'feathers', 'top', 'head', 'short', 'rounded', 'white', 'beak', 'beady', 'black', 'eyes', 'wings', 'fluffy', 'white', 'resembling', 'cotton', 'clouds', 'tiny', 'white', 'feet', 'two', 'pointed', 'tail', 'feathers', 'swablu', 'like', 'dirty', 'surroundings', 'cleans', 'things', 'cottony', 'wings', 'uses', 'streams', 'freshwater', 'springs', 'wash', 'wings', 'become', 'dirty', 'polishing', 'commonly', 'found', 'living', 'flocks', 'forested', 'habitats', 'often', 'flies', 'closer', 'towns', 'spring', 'swablu', 'friendly', 'largely', 'unafraid', 'humans', 'result', 'frequently', 'perches', 'people', 'heads', 'like', 'fluffy', 'hat']","['swablu', 'avian', 'pokémon', 'round', 'blue', 'bodi', 'sinc', 'discern', 'neck', 'bodi', 'appear', 'head', 'two', 'long', 'feather', 'top', 'head', 'short', 'round', 'white', 'beak', 'beadi', 'black', 'eye', 'wing', 'fluffi', 'white', 'resembl', 'cotton', 'cloud', 'tini', 'white', 'feet', 'two', 'point', 'tail', 'feather', 'swablu', 'like', 'dirti', 'surround', 'clean', 'thing', 'cottoni', 'wing', 'use', 'stream', 'freshwat', 'spring', 'wash', 'wing', 'becom', 'dirti', 'polish', 'commonli', 'found', 'live', 'flock', 'forest', 'habitat', 'often', 'fli', 'closer', 'town', 'spring', 'swablu', 'friendli', 'larg', 'unafraid', 'human', 'result', 'frequent', 'perch', 'peopl', 'head', 'like', 'fluffi', 'hat']"
Altaria,5.741775700934577,5.7298039215686245,"('Dragon', 'Flying')",75,70,90,70,105,80,490,III,None,"['altaria', 'blue', 'avian', 'pokémon', 'body', 'cloud-like', 'wings', 'covered', 'fluffy', 'white', 'feathers', 'often', 'folds', 'wings', 'behind', 'obscuring', 'back', 'two', 'long', 'blue', 'plumes', 'extend', 'like', 'streamers', 'back', 'head', 'short', 'hooked', 'beak', 'prominent', 'cheek', 'patches', 'white', 'additionally', 'beady', 'black', 'eyes', 'long', 'neck', 'short', 'legs', 'protruding', 'fluffy', 'body', 'feet', 'blue', 'four', 'toes', 'three', 'claws', 'forward', 'one', 'backward', 'tail', 'made', 'five', 'feathers', 'outer', 'two', 'longer', 'inner', 'ones', 'mega', 'altaria', 'extensive', 'cloud-like', 'plumage', 'large', 'fluffy', 'mass', 'extending', 'back', 'feathers', 'grown', 'self-protective', 'measure', 'glimmer', 'iridescent', 'sheen', 'cottony', 'wings', 'distinct', 'base', 'form', 'blue', 'belly', 'exposed', 'additional', 'fluff', 'surrounds', 'neck', 'like', 'collar', 'head', 'adorned', 'hat-like', 'crest', 'single', 'small', 'feather', 'curls', 'forehead', 'though', 'facial', 'features', 'unchanged', 'tail', 'feathers', 'grown', 'long', 'wavy', 'streamer', 'three', 'longer', 'central', 'plumes', 'mega', 'altaria', 'singing', 'voice', 'even', 'beautiful', 'regular', 'form', 'known', 'sociable', 'personality', 'timid', 'pokémon', 'uses', 'wings', 'catch', 'updrafts', 'soar', 'across', 'sky', 'gracefully', 'glides', 'clouds', 'often', 'singing', 'humming', 'soprano', 'voice', 'voice', 'seems', 'special', 'properties', 'induce', 'dreamy', 'state', 'listeners', 'altaria', 'affectionate', 'enveloping', 'people', 'bonded', 'cotton-like', 'wings', 'altaria', 'often', 'found', 'living', 'forests', 'though', 'also', 'inhabits', 'mountain', 'ranges']","['altaria', 'blue', 'avian', 'pokémon', 'bodi', 'cloud-lik', 'wing', 'cover', 'fluffi', 'white', 'feather', 'often', 'fold', 'wing', 'behind', 'obscur', 'back', 'two', 'long', 'blue', 'plume', 'extend', 'like', 'streamer', 'back', 'head', 'short', 'hook', 'beak', 'promin', 'cheek', 'patch', 'white', 'addit', 'beadi', 'black', 'eye', 'long', 'neck', 'short', 'leg', 'protrud', 'fluffi', 'bodi', 'feet', 'blue', 'four', 'toe', 'three', 'claw', 'forward', 'one', 'backward', 'tail', 'made', 'five', 'feather', 'outer', 'two', 'longer', 'inner', 'one', 'mega', 'altaria', 'extens', 'cloud-lik', 'plumag', 'larg', 'fluffi', 'mass', 'extend', 'back', 'feather', 'grown', 'self-protect', 'measur', 'glimmer', 'iridesc', 'sheen', 'cottoni', 'wing', 'distinct', 'base', 'form', 'blue', 'belli', 'expos', 'addit', 'fluff', 'surround', 'neck', 'like', 'collar', 'head', 'adorn', 'hat-lik', 'crest', 'singl', 'small', 'feather', 'curl', 'forehead', 'though', 'facial', 'featur', 'unchang', 'tail', 'feather', 'grown', 'long', 'wavi', 'streamer', 'three', 'longer', 'central', 'plume', 'mega', 'altaria', 'sing', 'voic', 'even', 'beauti', 'regular', 'form', 'known', 'sociabl', 'person', 'timid', 'pokémon', 'use', 'wing', 'catch', 'updraft', 'soar', 'across', 'sky', 'grace', 'glide', 'cloud', 'often', 'sing', 'hum', 'soprano', 'voic', 'voic', 'seem', 'special', 'properti', 'induc', 'dreami', 'state', 'listen', 'altaria', 'affection', 'envelop', 'peopl', 'bond', 'cotton-lik', 'wing', 'altaria', 'often', 'found', 'live', 'forest', 'though', 'also', 'inhabit', 'mountain', 'rang']"
Zangoose,5.390816326530612,5.453111111111111,Normal,73,115,60,60,60,90,458,III,None,"['zangoose', 'bipedal', 'pokémon', 'resembling', 'cross', 'mongoose', 'cat', 'despite', 'classified', 'bipedal', 'pokémon', 'usually', 'walks', 'fours', 'fur', 'mostly', 'white', 'deep', 'red', 'scar-like', 'markings', 'face', 'chest', 'forepaws', 'two', 'long', 'black', 'claws', 'forepaws', 'pink', 'paw', 'pads', 'hind', 'feet', 'pink', 'eyes', 'long', 'ears', 'small', 'red', 'nose', 'opens', 'mouth', 'two', 'sharp', 'fangs', 'seen', 'upper', 'jaw', 'small', 'tufts', 'white', 'fur', 'shoulders', 'large', 'fluffy', 'tail', 'zangoose', 'bitter', 'enemies', 'seviper', 'battled', 'many', 'generations', 'claws', 'best', 'weapons', 'used', 'former', 'signature', 'move', 'crush', 'claw', 'lives', 'grasslands', 'savannas']","['zangoos', 'biped', 'pokémon', 'resembl', 'cross', 'mongoos', 'cat', 'despit', 'classifi', 'biped', 'pokémon', 'usual', 'walk', 'four', 'fur', 'mostli', 'white', 'deep', 'red', 'scar-lik', 'mark', 'face', 'chest', 'forepaw', 'two', 'long', 'black', 'claw', 'forepaw', 'pink', 'paw', 'pad', 'hind', 'feet', 'pink', 'eye', 'long', 'ear', 'small', 'red', 'nose', 'open', 'mouth', 'two', 'sharp', 'fang', 'seen', 'upper', 'jaw', 'small', 'tuft', 'white', 'fur', 'shoulder', 'larg', 'fluffi', 'tail', 'zangoos', 'bitter', 'enemi', 'sevip', 'battl', 'mani', 'gener', 'claw', 'best', 'weapon', 'use', 'former', 'signatur', 'move', 'crush', 'claw', 'live', 'grassland', 'savanna']"
Seviper,5.246041666666665,5.303333333333333,Poison,73,100,60,100,60,65,458,III,None,"['seviper', 'serpentine', 'pokémon', 'usually', 'depicted', 'scrunched', 'like', 'accordion', 'mostly', 'black', 'several', 'markings', 'body', 'yellow', 'hexagon', 'markings', 'run', 'head', 'tail', 'small', 'yellow', 'bumps', 'touches', 'ground', 'various', 'purple', 'scar-like', 'marks', 'elongated', 'red', 'fangs', 'protrude', 'upper', 'jaw', 'fierce', 'red', 'eyes', 'tail', 'partially', 'red', 'blade-like', 'shape', 'seviper', 'sharpens', 'tail', 'rocks', 'use', 'former', 'signature', 'move', 'poison', 'tail', 'seviper', 'wraps', 'around', 'opponents', 'make', 'unable', 'move', 'tail', 'fangs', 'venomous', 'used', 'striking', 'poisoning', 'prey', 'enemies', 'bitter', 'enemies', 'zangoose', 'many', 'generations', 'lives', 'grasslands', 'savannas']","['sevip', 'serpentin', 'pokémon', 'usual', 'depict', 'scrunch', 'like', 'accordion', 'mostli', 'black', 'sever', 'mark', 'bodi', 'yellow', 'hexagon', 'mark', 'run', 'head', 'tail', 'small', 'yellow', 'bump', 'touch', 'ground', 'variou', 'purpl', 'scar-lik', 'mark', 'elong', 'red', 'fang', 'protrud', 'upper', 'jaw', 'fierc', 'red', 'eye', 'tail', 'partial', 'red', 'blade-lik', 'shape', 'sevip', 'sharpen', 'tail', 'rock', 'use', 'former', 'signatur', 'move', 'poison', 'tail', 'sevip', 'wrap', 'around', 'oppon', 'make', 'unabl', 'move', 'tail', 'fang', 'venom', 'use', 'strike', 'poison', 'prey', 'enemi', 'bitter', 'enemi', 'zangoos', 'mani', 'gener', 'live', 'grassland', 'savanna']"
Lunatone,5.902413793103451,5.9396,"('Psychic', 'Rock')",70,55,65,95,85,70,440,III,None,"['lunatone', 'cream-colored', 'rock', 'pokémon', 'crescent', 'moon', 'shape', 'center', 'crescent', 'pointed', 'beak-like', 'structure', 'deep-set', 'red', 'eyes', 'cause', 'paralyzing', 'fear', 'induce', 'sleep', 'lives', 'caves', 'becomes', 'active', 'full', 'moon', 'moon', 'increases', 'power', 'health', 'tied', 'lunar', 'phases', 'using', 'psychic', 'powers', 'lunatone', 'floats', 'air', 'first', 'discovered', 'site', 'meteor', 'crash']","['lunaton', 'cream-color', 'rock', 'pokémon', 'crescent', 'moon', 'shape', 'center', 'crescent', 'point', 'beak-lik', 'structur', 'deep-set', 'red', 'eye', 'caus', 'paralyz', 'fear', 'induc', 'sleep', 'live', 'cave', 'becom', 'activ', 'full', 'moon', 'moon', 'increas', 'power', 'health', 'tie', 'lunar', 'phase', 'use', 'psychic', 'power', 'lunaton', 'float', 'air', 'first', 'discov', 'site', 'meteor', 'crash']"
Solrock,5.7201818181818185,5.5234146341463415,"('Psychic', 'Rock')",70,95,85,55,65,70,440,III,None,"['solrock', 'primarily', 'orange', 'spherical', 'pokémon', 'eight', 'yellow', 'rocky', 'spines', 'extending', 'sides', 'body', 'multiple', 'small', 'yellow', 'stony', 'bumps', 'running', 'vertically', 'along', 'center', 'back', 'dual', 'rocky', 'mounds', 'situated', 'sides', 'midline', 'large', 'eyes', 'consist', 'thick', 'semicircular', 'yellow', 'eyelids', 'black', 'sclerae', 'red', 'pupils', 'seen', 'black', 'ring', 'six', 'extensions', 'surrounds', 'eye', 'solrock', 'relies', 'solar', 'energy', 'absorbs', 'groups', 'daylight', 'always', 'expressionless', 'able', 'sense', 'emotions', 'thoughts', 'others', 'spins', 'body', 'produce', 'intense', 'heat', 'blinding', 'light', 'able', 'stay', 'silent', 'floating', 'air', 'found', 'caves']","['solrock', 'primarili', 'orang', 'spheric', 'pokémon', 'eight', 'yellow', 'rocki', 'spine', 'extend', 'side', 'bodi', 'multipl', 'small', 'yellow', 'stoni', 'bump', 'run', 'vertic', 'along', 'center', 'back', 'dual', 'rocki', 'mound', 'situat', 'side', 'midlin', 'larg', 'eye', 'consist', 'thick', 'semicircular', 'yellow', 'eyelid', 'black', 'sclera', 'red', 'pupil', 'seen', 'black', 'ring', 'six', 'extens', 'surround', 'eye', 'solrock', 'reli', 'solar', 'energi', 'absorb', 'group', 'daylight', 'alway', 'expressionless', 'abl', 'sens', 'emot', 'thought', 'other', 'spin', 'bodi', 'produc', 'intens', 'heat', 'blind', 'light', 'abl', 'stay', 'silent', 'float', 'air', 'found', 'cave']"
Barboach,5.2952,5.289565217391305,"('Ground', 'Water')",50,48,43,46,41,60,288,III,None,"['barboach', 'small', 'serpentine', 'pokémon', 'resembles', 'loach', 'main', 'body', 'soft', 'gray', 'jagged', 'black', 'line', 'running', 'length', 'eyes', 'small', 'round', 'blue', 'nose', 'several', 'blue', 'barbels', 'used', 'superb', 'radar', 'murky', 'water', 'used', 'taste', 'well', 'whiskers', 'left', 'exposed', 'hides', 'mud', 'wait', 'prey', 'two', 'rounded', 'blue', 'pectoral', 'fins', 'single', 'dorsal', 'fin', 'black', 'spots', 'tail', 'fin', 'also', 'rounded', 'blue', 'possesses', 'spots', 'slimy', 'film', 'covers', 'body', 'protects', 'barboach', 'bacteria', 'allows', 'easily', 'escape', 'predators', 'barboach', 'remains', 'dl|list', 'pokémon', ""habitat|water's-edge"", 'pokémon|aquatic', 'environment', 'prevent', 'drying', 'becoming', 'weak']","['barboach', 'small', 'serpentin', 'pokémon', 'resembl', 'loach', 'main', 'bodi', 'soft', 'gray', 'jag', 'black', 'line', 'run', 'length', 'eye', 'small', 'round', 'blue', 'nose', 'sever', 'blue', 'barbel', 'use', 'superb', 'radar', 'murki', 'water', 'use', 'tast', 'well', 'whisker', 'left', 'expos', 'hide', 'mud', 'wait', 'prey', 'two', 'round', 'blue', 'pector', 'fin', 'singl', 'dorsal', 'fin', 'black', 'spot', 'tail', 'fin', 'also', 'round', 'blue', 'possess', 'spot', 'slimi', 'film', 'cover', 'bodi', 'protect', 'barboach', 'bacteria', 'allow', 'easili', 'escap', 'predat', 'barboach', 'remain', 'dl|list', 'pokémon', ""habitat|water's-edg"", 'pokémon|aquat', 'environ', 'prevent', 'dri', 'becom', 'weak']"
Nidorino,5.377407407407408,5.075813953488374,Poison,61,72,57,55,55,65,365,I,None,"['nidorino', 'light', 'purple', 'quadruped', 'pokémon', 'several', 'darker', 'purple', 'patches', 'across', 'body', 'large', 'spiny', 'ears', 'teal', 'insides', 'narrow', 'black', 'eyes', 'long', 'snout', 'two', 'pointed', 'teeth', 'protruding', 'upper', 'jaw', 'ridge', 'toxic', 'spines', 'back', 'long', 'pointed', 'horn', 'forehead', 'horn', 'harder', 'diamond', 'capable', 'secreting', 'poison', 'impact', 'short', 'legs', 'three', 'claws', 'foot', 'male', 'species', 'female', 'counterpart', 'nidorina', 'nidorino', 'independent', 'fierce', 'often', 'described', 'violent', 'easily', 'angered', 'uses', 'ears', 'check', 'surroundings', 'senses', 'hostile', 'presence', 'barbs', 'back', 'bristle', 'challenges', 'foe', 'might', 'nidorino', 'live', 'hot', 'savannas', 'plains']","['nidorino', 'light', 'purpl', 'quadrup', 'pokémon', 'sever', 'darker', 'purpl', 'patch', 'across', 'bodi', 'larg', 'spini', 'ear', 'teal', 'insid', 'narrow', 'black', 'eye', 'long', 'snout', 'two', 'point', 'teeth', 'protrud', 'upper', 'jaw', 'ridg', 'toxic', 'spine', 'back', 'long', 'point', 'horn', 'forehead', 'horn', 'harder', 'diamond', 'capabl', 'secret', 'poison', 'impact', 'short', 'leg', 'three', 'claw', 'foot', 'male', 'speci', 'femal', 'counterpart', 'nidorina', 'nidorino', 'independ', 'fierc', 'often', 'describ', 'violent', 'easili', 'anger', 'use', 'ear', 'check', 'surround', 'sens', 'hostil', 'presenc', 'barb', 'back', 'bristl', 'challeng', 'foe', 'might', 'nidorino', 'live', 'hot', 'savanna', 'plain']"
